id,numByuers,numGoods,iteration,algo,maxIteration,sumR,sumX,sumRX
17,2,2,52,centralistic,1000,1201.4928156203077,2.0,605.3340226490834
17,2,2,53,centralistic,1000,1201.4928156203077,2.0,605.3983316311845
17,2,2,54,centralistic,1000,1201.4928156203077,2.0,605.4616366653393
17,2,2,55,centralistic,1000,1201.4928156203077,2.0,605.5239381702869
17,2,2,56,centralistic,1000,1201.4928156203077,2.0,605.5852370886225
17,2,2,57,centralistic,1000,1201.4928156203077,2.0,605.6455348628647
17,2,2,58,centralistic,1000,1201.4928156203077,2.0,605.7048334116735
17,2,2,59,centralistic,1000,1201.4928156203077,2.0,605.7631351063056
17,2,2,60,centralistic,1000,1201.4928156203077,1.9999999999999998,605.8204427473992
17,2,2,61,centralistic,1000,1201.4928156203077,2.0,605.8767595421721
17,2,2,62,centralistic,1000,1201.4928156203077,2.0,605.9320890821207
17,2,2,63,centralistic,1000,1201.4928156203077,1.9999999999999998,605.9864353213013
17,2,2,64,centralistic,1000,1201.4928156203077,2.0,606.0398025552751
17,2,2,65,centralistic,1000,1201.4928156203077,1.9999999999999998,606.0921954007894
17,2,2,66,centralistic,1000,1201.4928156203077,1.9999999999999998,606.1436187762758
17,2,2,67,centralistic,1000,1201.4928156203077,2.0,606.1940778832248
17,2,2,68,centralistic,1000,1201.4928156203077,2.0,606.2435781885097
17,2,2,69,centralistic,1000,1201.4928156203077,2.0,606.2921254077112
17,2,2,70,centralistic,1000,1201.4928156203077,2.0,606.3397254895038
17,2,2,71,centralistic,1000,1201.4928156203077,1.9999999999999998,606.3863846011428
17,2,2,72,centralistic,1000,1201.4928156203077,2.0,606.4321091150978
17,2,2,73,centralistic,1000,1201.4928156203077,2.0,606.4769055968626
18,2,2,0,centralistic,1000,857.3673351868773,2.0,434.5556741501799
18,2,2,1,centralistic,1000,857.3673351868773,2.0,439.89770003034056
18,2,2,2,centralistic,1000,857.3673351868773,2.0,444.4569546217169
18,2,2,3,centralistic,1000,857.3673351868773,2.0,448.10895996263605
18,2,2,4,centralistic,1000,857.3673351868773,2.0,450.8573561676179
18,2,2,5,centralistic,1000,857.3673351868773,2.0,452.8058905364554
18,2,2,6,centralistic,1000,857.3673351868773,2.0,454.1135490134526
18,2,2,7,centralistic,1000,857.3673351868773,2.0000000000000004,454.94990488155696
18,2,2,8,centralistic,1000,857.3673351868773,1.9999999999999998,455.46393921067875
18,2,2,9,centralistic,1000,857.3673351868773,1.990599422480014,455.06631067849696
18,2,2,10,centralistic,1000,857.3673351868773,2.0,456.28878156331507
18,2,2,11,centralistic,1000,857.3673351868773,2.0,456.2288107170309
19,2,2,0,centralistic,1000,314.2288404599284,2.0,191.8619665542978
19,2,2,1,centralistic,1000,314.2288404599284,2.0,214.0084560759488
19,2,2,2,centralistic,1000,314.2288404599284,2.0,224.42492730397498
19,2,2,3,centralistic,1000,314.2288404599284,1.9910794005893862,228.40761069506948
19,2,2,4,centralistic,1000,314.2288404599284,2.0,230.64279714963845
19,2,2,5,centralistic,1000,314.2288404599284,1.9941670107798837,230.9786648978631
19,2,2,6,centralistic,1000,314.2288404599284,2.0,231.74735712274202
20,2,2,0,centralistic,1000,562.2657433747686,2.0,281.42224968674145
20,2,2,1,centralistic,1000,562.2657433747686,2.0,281.6997073676792
20,2,2,2,centralistic,1000,562.2657433747686,2.0,281.959553622017
20,2,2,3,centralistic,1000,562.2657433747686,2.0,282.197488364567
20,2,2,4,centralistic,1000,562.2657433747686,2.0,282.4107733357195
20,2,2,5,centralistic,1000,562.2657433747686,2.0,282.59821345247724
20,2,2,6,centralistic,1000,562.2657433747686,2.0,282.75998106924374
20,2,2,7,centralistic,1000,562.2657433747686,2.0,282.89733533653765
20,2,2,8,centralistic,1000,562.2657433747686,2.0000000000000004,283.0122958518368
20,2,2,9,centralistic,1000,562.2657433747686,2.0,283.10732394622414
20,2,2,10,centralistic,1000,562.2657433747686,2.0,283.18504985097945
20,2,2,11,centralistic,1000,562.2657433747686,2.0,283.24806541482263
20,2,2,12,centralistic,1000,562.2657433747686,2.0,283.29878545358747
20,2,2,13,centralistic,1000,562.2657433747686,2.0,283.3393694648897
20,2,2,14,centralistic,1000,562.2657433747686,2.0,283.37168996153014
20,2,2,15,centralistic,1000,562.2657433747686,2.0,283.3973328597284
20,2,2,16,centralistic,1000,562.2657433747686,2.0,283.4176173181816
20,2,2,17,centralistic,1000,562.2657433747686,2.0,283.4336254804008
21,2,2,0,centralistic,1000,1341.1300657107242,2.0,673.5347803638952
21,2,2,1,centralistic,1000,1341.1300657107242,2.0,676.4561555476121
21,2,2,2,centralistic,1000,1341.1300657107242,2.0000000000000004,679.3027333612712
21,2,2,3,centralistic,1000,1341.1300657107242,2.0,682.0497494197351
21,2,2,4,centralistic,1000,1341.1300657107242,2.0,684.6749266201272
21,2,2,5,centralistic,1000,1341.1300657107242,2.0,687.1591195932015
21,2,2,6,centralistic,1000,1341.1300657107242,2.0,689.4867535386705
21,2,2,7,centralistic,1000,1341.1300657107242,2.0,691.6460545818934
21,2,2,8,centralistic,1000,1341.1300657107242,2.0,693.6290870067703
21,2,2,9,centralistic,1000,1341.1300657107242,2.0,695.4316261897878
21,2,2,10,centralistic,1000,1341.1300657107242,2.0,697.052903661852
21,2,2,11,centralistic,1000,1341.1300657107242,2.0,698.495262565929
21,2,2,12,centralistic,1000,1341.1300657107242,2.0,699.7637589140543
21,2,2,13,centralistic,1000,1341.1300657107242,2.0,700.8657380710144
21,2,2,14,centralistic,1000,1341.1300657107242,2.0,701.8104085278181
21,2,2,15,centralistic,1000,1341.1300657107242,2.0,702.6084277991218
21,2,2,16,centralistic,1000,1341.1300657107242,2.0,703.2715092930264
21,2,2,17,centralistic,1000,1341.1300657107242,1.9999999999999998,703.8120548557076
21,2,2,18,centralistic,1000,1341.1300657107242,1.9999999999999998,704.2428154793295
21,2,2,19,centralistic,1000,1341.1300657107242,2.0,704.576582055434
21,2,2,20,centralistic,1000,1341.1300657107242,2.0,704.825908462815
21,2,2,21,centralistic,1000,1341.1300657107242,2.0,705.0028700083278
21,2,2,22,centralistic,1000,1341.1300657107242,2.0,705.1188606762187
21,2,2,23,centralistic,1000,1341.1300657107242,2.0,705.1844323790335
21,2,2,24,centralistic,1000,1341.1300657107242,2.0,705.2091783076045
21,2,2,25,centralistic,1000,1341.1300657107242,1.9904092841352377,703.1303713716993
21,2,2,26,centralistic,1000,1341.1300657107242,2.0,706.3401031183286
21,2,2,27,centralistic,1000,1341.1300657107242,2.0,705.9495488527895
22,2,2,0,centralistic,1000,1068.6644693628737,2.0,535.3741181924272
22,2,2,1,centralistic,1000,1068.6644693628737,2.0,536.4295397605927
22,2,2,2,centralistic,1000,1068.6644693628737,2.0,537.4933326284213
22,2,2,3,centralistic,1000,1068.6644693628737,2.0,538.5605662120198
22,2,2,4,centralistic,1000,1068.6644693628737,1.9999999999999998,539.6265963771023
22,2,2,5,centralistic,1000,1068.6644693628737,2.0,540.6871068525802
22,2,2,6,centralistic,1000,1068.6644693628737,2.0,541.7381402387686
22,2,2,7,centralistic,1000,1068.6644693628737,2.0,542.7761175070154
22,2,2,8,centralistic,1000,1068.6644693628737,2.0,543.797845437787
22,2,2,9,centralistic,1000,1068.6644693628737,2.0,544.80051205689
22,2,2,10,centralistic,1000,1068.6644693628737,2.0,545.7816707613082
22,2,2,11,centralistic,1000,1068.6644693628737,2.0,546.7392144388709
22,2,2,12,centralistic,1000,1068.6644693628737,1.9999999999999998,547.6713414459797
22,2,2,13,centralistic,1000,1068.6644693628737,1.9999999999999998,548.5765157842229
22,2,2,14,centralistic,1000,1068.6644693628737,2.0,549.4534241806253
22,2,2,15,centralistic,1000,1068.6644693628737,2.0,550.3009329981983
22,2,2,16,centralistic,1000,1068.6644693628737,2.0,551.1180479543875
22,2,2,17,centralistic,1000,1068.6644693628737,2.0,551.9038794785239
22,2,2,18,centralistic,1000,1068.6644693628737,2.0,552.6576161765645
22,2,2,19,centralistic,1000,1068.6644693628737,2.0,553.3785082877914
22,2,2,20,centralistic,1000,1068.6644693628737,1.9999999999999998,554.0658622312814
22,2,2,21,centralistic,1000,1068.6644693628737,2.0,554.7190463956699
22,2,2,22,centralistic,1000,1068.6644693628737,2.0,555.3375073000653
22,2,2,23,centralistic,1000,1068.6644693628737,2.0,555.9207942490658
22,2,2,24,centralistic,1000,1068.6644693628737,1.9999999999999998,556.4685897375168
22,2,2,25,centralistic,1000,1068.6644693628737,2.0,556.9807422448152
22,2,2,26,centralistic,1000,1068.6644693628737,2.0,557.457297784474
22,2,2,27,centralistic,1000,1068.6644693628737,2.0,557.8985266901229
22,2,2,28,centralistic,1000,1068.6644693628737,2.0,558.3049426171593
22,2,2,29,centralistic,1000,1068.6644693628737,2.0,558.677311556561
22,2,2,30,centralistic,1000,1068.6644693628737,2.0,559.0166496840077
22,2,2,31,centralistic,1000,1068.6644693628737,2.0,559.3242099663739
23,2,2,0,centralistic,1000,887.219701597724,2.0,445.2200978865832
23,2,2,1,centralistic,1000,887.219701597724,2.0,446.8234225045904
23,2,2,2,centralistic,1000,887.219701597724,2.0,448.40073297518364
23,2,2,3,centralistic,1000,887.219701597724,2.0,449.9343609471527
23,2,2,4,centralistic,1000,887.219701597724,2.0,451.4085126839417
23,2,2,5,centralistic,1000,887.219701597724,2.0,452.80962454016895
23,2,2,6,centralistic,1000,887.219701597724,2.0,454.12661165460224
23,2,2,7,centralistic,1000,887.219701597724,2.0,455.3510061080843
23,2,2,8,centralistic,1000,887.219701597724,2.0,456.4769879232647
23,2,2,9,centralistic,1000,887.219701597724,2.0,457.50131797857387
23,2,2,10,centralistic,1000,887.219701597724,1.9999999999999998,458.423185618555
23,2,2,11,centralistic,1000,887.219701597724,2.0,459.2439856088315
23,2,2,12,centralistic,1000,887.219701597724,1.9999999999999998,459.96703969552345
23,2,2,13,centralistic,1000,887.219701597724,2.0,460.5972780963532
23,2,2,14,centralistic,1000,887.219701597724,2.0,461.1408963039363
23,2,2,15,centralistic,1000,887.219701597724,2.0,461.60500278140313
23,2,2,16,centralistic,1000,887.219701597724,2.0,461.9972732460674
23,2,2,17,centralistic,1000,887.219701597724,1.9999999999999998,462.32562678933414
23,2,2,18,centralistic,1000,887.219701597724,2.0,462.5979375858798
23,2,2,19,centralistic,1000,887.219701597724,2.0,462.82179315482114
23,2,2,20,centralistic,1000,887.219701597724,2.0,463.004306181764
23,2,2,21,centralistic,1000,887.219701597724,1.9906912890700557,461.8987796172362
24,2,2,0,centralistic,1000,691.455013365605,2.0,349.0446269895818
24,2,2,1,centralistic,1000,691.455013365605,2.0,352.18017356123516
24,2,2,2,centralistic,1000,691.455013365605,2.0,355.0745587182437
24,2,2,3,centralistic,1000,691.455013365605,2.0,357.6766886286115
24,2,2,4,centralistic,1000,691.455013365605,2.0,359.94848562381384
24,2,2,5,centralistic,1000,691.455013365605,2.0,361.8674406357142
24,2,2,6,centralistic,1000,691.455013365605,2.0,363.42729903524014
24,2,2,7,centralistic,1000,691.455013365605,2.0,364.63718288641064
24,2,2,8,centralistic,1000,691.455013365605,2.0,365.5195431363875
24,2,2,9,centralistic,1000,691.455013365605,2.0,366.10733468399866
24,2,2,10,centralistic,1000,691.455013365605,2.0,366.44076583821453
24,2,2,11,centralistic,1000,691.455013365605,2.0,366.56393343073864
24,2,2,12,centralistic,1000,691.455013365605,2.0,366.5216277562564
24,2,2,13,centralistic,1000,691.455013365605,2.0,366.3565625050383
24,2,2,14,centralistic,1000,691.455013365605,2.0,366.10723163956635
24,2,2,15,centralistic,1000,691.455013365605,2.0,365.8065088981059
24,2,2,16,centralistic,1000,691.455013365605,1.9914085420805039,364.89399976797836
24,2,2,17,centralistic,1000,691.455013365605,2.0,366.03550189674644
24,2,2,18,centralistic,1000,691.455013365605,2.0,365.31797513900995
25,2,2,0,centralistic,1000,846.1789000270855,2.0,428.41756753693096
25,2,2,1,centralistic,1000,846.1789000270855,2.0,433.25333884621944
25,2,2,2,centralistic,1000,846.1789000270855,2.0,437.4144744198256
25,2,2,3,centralistic,1000,846.1789000270855,1.9999999999999998,440.79956116431697
25,2,2,4,centralistic,1000,846.1789000270855,2.0,443.39539429515764
25,2,2,5,centralistic,1000,846.1789000270855,2.0,445.26704017923953
25,2,2,6,centralistic,1000,846.1789000270855,2.0,446.53330395585056
25,2,2,7,centralistic,1000,846.1789000270855,2.0,447.3358231743976
25,2,2,8,centralistic,1000,846.1789000270855,2.0,447.8113688145221
25,2,2,9,centralistic,1000,846.1789000270855,2.0,448.07391473887884
25,2,2,10,centralistic,1000,846.1789000270855,1.9904025857872711,447.4805673713067
25,2,2,11,centralistic,1000,846.1789000270855,2.0,448.71638633288785
25,2,2,12,centralistic,1000,846.1789000270855,2.0,448.4876712897335
26,2,2,0,centralistic,1000,1187.8884922913935,1.9999999999999998,600.9234097978925
26,2,2,1,centralistic,1000,1187.8884922913935,2.0,607.340867706901
26,2,2,2,centralistic,1000,1187.8884922913935,2.0,612.9918201454864
26,2,2,3,centralistic,1000,1187.8884922913935,2.0,617.741685361977
26,2,2,4,centralistic,1000,1187.8884922913935,1.9999999999999998,621.5393427455383
26,2,2,5,centralistic,1000,1187.8884922913935,2.0,624.4163579618457
26,2,2,6,centralistic,1000,1187.8884922913935,2.0,626.4722785920562
26,2,2,7,centralistic,1000,1187.8884922913935,2.0,627.8501376310305
26,2,2,8,centralistic,1000,1187.8884922913935,2.0,628.7087957066241
26,2,2,9,centralistic,1000,1187.8884922913935,2.0,629.1989085881526
26,2,2,10,centralistic,1000,1187.8884922913935,2.0,629.4470747618483
26,2,2,11,centralistic,1000,1187.8884922913935,1.9900189775172106,628.3911117818905
26,2,2,12,centralistic,1000,1187.8884922913935,2.0,630.3369778896945
26,2,2,13,centralistic,1000,1187.8884922913935,2.0,629.8935337547694
27,2,2,0,centralistic,1000,760.7911640655508,2.0,380.4911802817886
27,2,2,1,centralistic,1000,760.7911640655508,2.0,380.58751698946514
27,2,2,2,centralistic,1000,760.7911640655508,2.0,380.684501149846
27,2,2,3,centralistic,1000,760.7911640655508,2.0,380.7820417120496
27,2,2,4,centralistic,1000,760.7911640655508,2.0,380.8800477716957
27,2,2,5,centralistic,1000,760.7911640655508,2.0,380.97842875119153
27,2,2,6,centralistic,1000,760.7911640655508,2.0,381.0770945687316
27,2,2,7,centralistic,1000,760.7911640655508,2.0,381.1759557959238
27,2,2,8,centralistic,1000,760.7911640655508,2.0,381.27492380402856
27,2,2,9,centralistic,1000,760.7911640655508,2.0,381.37391089887444
27,2,2,10,centralistic,1000,760.7911640655508,1.9999999999999998,381.47283044460505
27,2,2,11,centralistic,1000,760.7911640655508,2.0,381.5715969765073
27,2,2,12,centralistic,1000,760.7911640655508,2.0,381.6701263032789
27,2,2,13,centralistic,1000,760.7911640655508,1.9999999999999998,381.7683355992058
27,2,2,14,centralistic,1000,760.7911640655508,2.0,381.8661434868367
27,2,2,15,centralistic,1000,760.7911640655508,2.0,381.9634701108653
27,2,2,16,centralistic,1000,760.7911640655508,2.0,382.0602372040537
27,2,2,17,centralistic,1000,760.7911640655508,2.0,382.15636814614857
27,2,2,18,centralistic,1000,760.7911640655508,2.0,382.2517880168582
27,2,2,19,centralistic,1000,760.7911640655508,2.0,382.34642364406375
27,2,2,20,centralistic,1000,760.7911640655508,2.0,382.44020364852753
27,2,2,21,centralistic,1000,760.7911640655508,2.0,382.53305848643663
27,2,2,22,centralistic,1000,760.7911640655508,2.0,382.6249204911687
27,2,2,23,centralistic,1000,760.7911640655508,1.9999999999999998,382.71572391569157
27,2,2,24,centralistic,1000,760.7911640655508,2.0,382.8054049769976
27,2,2,25,centralistic,1000,760.7911640655508,2.0,382.8939019039293
27,2,2,26,centralistic,1000,760.7911640655508,2.0,382.9811549896705
27,2,2,27,centralistic,1000,760.7911640655508,2.0,383.06710665004664
27,2,2,28,centralistic,1000,760.7911640655508,2.0,383.1517014886119
27,2,2,29,centralistic,1000,760.7911640655508,2.0,383.2348863692836
27,2,2,30,centralistic,1000,760.7911640655508,2.0,383.31661049702956
27,2,2,31,centralistic,1000,760.7911640655508,2.0,383.3968255068184
27,2,2,32,centralistic,1000,760.7911640655508,2.0,383.47548556071024
27,2,2,33,centralistic,1000,760.7911640655508,2.0,383.5525474526131
27,2,2,34,centralistic,1000,760.7911640655508,2.0,383.62797071985096
27,2,2,35,centralistic,1000,760.7911640655508,2.0,383.7017177603109
27,2,2,36,centralistic,1000,760.7911640655508,2.0,383.77375395355955
27,2,2,37,centralistic,1000,760.7911640655508,2.0,383.84404778396276
27,2,2,38,centralistic,1000,760.7911640655508,2.0,383.91257096351836
27,2,2,39,centralistic,1000,760.7911640655508,1.9999999999999998,383.9792985518379
27,2,2,40,centralistic,1000,760.7911640655508,2.0,384.04420907049507
27,2,2,41,centralistic,1000,760.7911640655508,2.0,384.10728460882126
27,2,2,42,centralistic,1000,760.7911640655508,2.0,384.16851091816665
27,2,2,43,centralistic,1000,760.7911640655508,2.0,384.22787749167884
27,2,2,44,centralistic,1000,760.7911640655508,2.0,384.2853776267749
27,2,2,45,centralistic,1000,760.7911640655508,2.0,384.3410084677031
27,2,2,46,centralistic,1000,760.7911640655508,2.0,384.39477102589774
27,2,2,47,centralistic,1000,760.7911640655508,1.9999999999999996,384.4466701762211
27,2,2,48,centralistic,1000,760.7911640655508,2.0,384.49671462764684
27,2,2,49,centralistic,1000,760.7911640655508,2.0,384.54491686745206
27,2,2,50,centralistic,1000,760.7911640655508,2.0,384.59129307854005
27,2,2,51,centralistic,1000,760.7911640655508,2.0,384.635863030084
28,2,2,0,centralistic,1000,691.2521726213032,2.0,367.34783368048136
28,2,2,1,centralistic,1000,691.2521726213032,2.0,378.1123068712632
28,2,2,2,centralistic,1000,691.2521726213032,2.0,381.7596720310357
28,2,2,3,centralistic,1000,691.2521726213032,1.9960449365151043,382.64884897561956
28,2,2,4,centralistic,1000,691.2521726213032,2.0,383.02067005163997
28,2,2,5,centralistic,1000,691.2521726213032,2.0,383.0185486802112
29,2,2,0,centralistic,1000,654.8826333993946,1.9999999999999998,329.33018867227395
29,2,2,1,centralistic,1000,654.8826333993946,2.0,331.1562831482687
29,2,2,2,centralistic,1000,654.8826333993946,2.0,332.860640617673
29,2,2,3,centralistic,1000,654.8826333993946,2.0,334.3980107646741
29,2,2,4,centralistic,1000,654.8826333993946,2.0,335.7395152920894
29,2,2,5,centralistic,1000,654.8826333993946,2.0,336.8731518240398
29,2,2,6,centralistic,1000,654.8826333993946,2.0,337.8021982883482
29,2,2,7,centralistic,1000,654.8826333993946,1.9999999999999998,338.54195700814745
29,2,2,8,centralistic,1000,654.8826333993946,2.0,339.11560057291706
29,2,2,9,centralistic,1000,654.8826333993946,2.0,339.54998810374957
29,2,2,10,centralistic,1000,654.8826333993946,2.0,339.87216474112574
29,2,2,11,centralistic,1000,654.8826333993946,2.0,340.10692881482913
29,2,2,12,centralistic,1000,654.8826333993946,2.0,340.27550573958325
29,2,2,13,centralistic,1000,654.8826333993946,1.9909867757401505,339.8786118237763
29,2,2,14,centralistic,1000,654.8826333993946,2.0,340.6114005129333
29,2,2,15,centralistic,1000,654.8826333993946,2.0,340.65121726293455
30,2,2,0,centralistic,1000,1369.2333177827968,2.0,686.701726914027
30,2,2,1,centralistic,1000,1369.2333177827968,2.0,688.7732834355269
30,2,2,2,centralistic,1000,1369.2333177827968,2.0,690.8185964278521
30,2,2,3,centralistic,1000,1369.2333177827968,2.0,692.8255497660579
30,2,2,4,centralistic,1000,1369.2333177827968,2.0,694.7829089773201
30,2,2,5,centralistic,1000,1369.2333177827968,2.0,696.6805448003923
30,2,2,6,centralistic,1000,1369.2333177827968,2.0,698.5096059741105
30,2,2,7,centralistic,1000,1369.2333177827968,2.0,700.2626366322243
30,2,2,8,centralistic,1000,1369.2333177827968,2.0,701.9336376463849
30,2,2,9,centralistic,1000,1369.2333177827968,2.0,703.5180748331832
30,2,2,10,centralistic,1000,1369.2333177827968,2.0,705.0128398259274
30,2,2,11,centralistic,1000,1369.2333177827968,2.0,706.4161714332693
30,2,2,12,centralistic,1000,1369.2333177827968,2.0,707.7275464177394
30,2,2,13,centralistic,1000,1369.2333177827968,2.0,708.9475488897984
30,2,2,14,centralistic,1000,1369.2333177827968,2.0,710.077727067794
30,2,2,15,centralistic,1000,1369.2333177827968,2.0,711.1204451855363
30,2,2,16,centralistic,1000,1369.2333177827968,2.0,712.0787370326386
30,2,2,17,centralistic,1000,1369.2333177827968,2.0,712.9561661697269
30,2,2,18,centralistic,1000,1369.2333177827968,2.0,713.756696421882
30,2,2,19,centralistic,1000,1369.2333177827968,2.0,714.484574931437
30,2,2,20,centralistic,1000,1369.2333177827968,2.0,715.1442289181804
30,2,2,21,centralistic,1000,1369.2333177827968,2.0,715.7401763880819
30,2,2,22,centralistic,1000,1369.2333177827968,2.0,716.2769503585498
30,2,2,23,centralistic,1000,1369.2333177827968,1.9999999999999998,716.7590357147863
30,2,2,24,centralistic,1000,1369.2333177827968,2.0,717.1908175492257
30,2,2,25,centralistic,1000,1369.2333177827968,2.0,717.5765397272571
30,2,2,26,centralistic,1000,1369.2333177827968,2.0,717.9202724274669
30,2,2,27,centralistic,1000,1369.2333177827968,2.0,718.2258874847922
30,2,2,28,centralistic,1000,1369.2333177827968,2.0,718.4970404859553
30,2,2,29,centralistic,1000,1369.2333177827968,2.0,718.7371587005626
30,2,2,30,centralistic,1000,1369.2333177827968,1.9999999999999998,718.9494340581309
30,2,2,31,centralistic,1000,1369.2333177827968,2.0,719.1368204886141
30,2,2,32,centralistic,1000,1369.2333177827968,1.9901864044061208,716.4577791061536
31,2,2,0,centralistic,1000,766.6311881276145,2.0,385.2354791694044
31,2,2,1,centralistic,1000,766.6311881276145,2.0,387.0965546040325
31,2,2,2,centralistic,1000,766.6311881276145,2.0,388.8742275413269
31,2,2,3,centralistic,1000,766.6311881276145,2.0,390.5463819987753
31,2,2,4,centralistic,1000,766.6311881276145,2.0,392.09434023324314
31,2,2,5,centralistic,1000,766.6311881276145,1.9999999999999998,393.5036276785511
31,2,2,6,centralistic,1000,766.6311881276145,1.9999999999999998,394.7644880560683
31,2,2,7,centralistic,1000,766.6311881276145,2.0,395.87212092343844
31,2,2,8,centralistic,1000,766.6311881276145,2.0,396.8266344501838
31,2,2,9,centralistic,1000,766.6311881276145,2.0,397.63272281044726
31,2,2,10,centralistic,1000,766.6311881276145,2.0,398.29909310734683
31,2,2,11,centralistic,1000,766.6311881276145,1.9999999999999998,398.8376838534117
31,2,2,12,centralistic,1000,766.6311881276145,2.0,399.26273603896425
31,2,2,13,centralistic,1000,766.6311881276145,2.0,399.5897955543015
31,2,2,14,centralistic,1000,766.6311881276145,1.9999999999999998,399.83473642008386
31,2,2,15,centralistic,1000,766.6311881276145,1.9999999999999998,400.0128922934227
31,2,2,16,centralistic,1000,766.6311881276145,2.0,400.138366755755
31,2,2,17,centralistic,1000,766.6311881276145,2.0,400.22356372165376
31,2,2,18,centralistic,1000,766.6311881276145,2.0,400.2789449609512
31,2,2,19,centralistic,1000,766.6311881276145,1.9905029418785904,399.38597899493556
31,2,2,20,centralistic,1000,766.6311881276145,2.0,400.79350219777547
31,2,2,21,centralistic,1000,766.6311881276145,2.0,400.60152990061863
32,2,2,0,centralistic,1000,936.0243575439765,2.0,469.63988540341865
32,2,2,1,centralistic,1000,936.0243575439765,2.0,471.2463689074355
32,2,2,2,centralistic,1000,936.0243575439765,2.0,472.8204869971842
32,2,2,3,centralistic,1000,936.0243575439765,2.0,474.3516161549278
32,2,2,4,centralistic,1000,936.0243575439765,2.0,475.8299366097783
32,2,2,5,centralistic,1000,936.0243575439765,2.0,477.246667162571
32,2,2,6,centralistic,1000,936.0243575439765,2.0,478.5942418371182
32,2,2,7,centralistic,1000,936.0243575439765,2.0,479.8664250573553
32,2,2,8,centralistic,1000,936.0243575439765,2.0,481.05836665376614
32,2,2,9,centralistic,1000,936.0243575439765,2.0,482.16660194614167
32,2,2,10,centralistic,1000,936.0243575439765,2.0,483.18900506537824
32,2,2,11,centralistic,1000,936.0243575439765,2.0,484.12470539764337
32,2,2,12,centralistic,1000,936.0243575439765,2.0,484.97397757983606
32,2,2,13,centralistic,1000,936.0243575439765,2.0,485.7381150110971
32,2,2,14,centralistic,1000,936.0243575439765,2.0,486.4192956263576
32,2,2,15,centralistic,1000,936.0243575439765,2.0,487.02044699443866
32,2,2,16,centralistic,1000,936.0243575439765,2.0,487.54511593388804
32,2,2,17,centralistic,1000,936.0243575439765,2.0,487.99734602088233
32,2,2,18,centralistic,1000,936.0243575439765,2.0,488.3815647716366
32,2,2,19,centralistic,1000,936.0243575439765,2.0,488.7024810282694
32,2,2,20,centralistic,1000,936.0243575439765,2.0,488.96499221132166
32,2,2,21,centralistic,1000,936.0243575439765,2.0,489.1741006198123
32,2,2,22,centralistic,1000,936.0243575439765,2.0,489.33483781396274
32,2,2,23,centralistic,1000,936.0243575439765,2.0,489.45219622984087
32,2,2,24,centralistic,1000,936.0243575439765,2.0,489.5310674559117
32,2,2,25,centralistic,1000,936.0243575439765,1.9999999999999998,489.5761869522481
32,2,2,26,centralistic,1000,936.0243575439765,2.0,489.59208532632687
32,2,2,27,centralistic,1000,936.0243575439765,1.9999999999999998,489.5830465263497
32,2,2,28,centralistic,1000,936.0243575439765,2.0,489.5530734312023
32,2,2,29,centralistic,1000,936.0243575439765,2.0,489.50586129117437
32,2,2,30,centralistic,1000,936.0243575439765,1.9903379239008,488.05529825613246
33,2,2,0,centralistic,1000,881.4538513300533,2.0,469.764826749325
33,2,2,1,centralistic,1000,881.4538513300533,2.0,494.96221044782885
33,2,2,2,centralistic,1000,881.4538513300533,2.0,514.3779223331273
33,2,2,3,centralistic,1000,881.4538513300533,2.0,527.9592920977365
33,2,2,4,centralistic,1000,881.4538513300533,2.0,536.7981580669698
33,2,2,5,centralistic,1000,881.4538513300533,2.0,542.2663483133331
33,2,2,6,centralistic,1000,881.4538513300533,2.0,545.5368155941328
33,2,2,7,centralistic,1000,881.4538513300533,1.9903248249057837,546.2042469442883
33,2,2,8,centralistic,1000,881.4538513300533,2.0,549.4864080316044
33,2,2,9,centralistic,1000,881.4538513300533,1.9906312015222998,547.8039939877667
33,2,2,10,centralistic,1000,881.4538513300533,2.0,550.0981117527684
34,2,2,0,centralistic,1000,605.574826521315,2.0,323.08797967818646
34,2,2,1,centralistic,1000,605.574826521315,2.0,338.42575801405195
34,2,2,2,centralistic,1000,605.574826521315,2.0,347.72676147837365
34,2,2,3,centralistic,1000,605.574826521315,2.0,352.6715783843061
34,2,2,4,centralistic,1000,605.574826521315,1.9946974760221392,354.94082597846176
34,2,2,5,centralistic,1000,605.574826521315,2.0,356.549564914356
34,2,2,6,centralistic,1000,605.574826521315,2.0,357.1521193800594
34,2,2,7,centralistic,1000,605.574826521315,2.0,357.47568557617006
35,2,2,0,centralistic,1000,794.1151616170812,2.0,399.7602487683549
35,2,2,1,centralistic,1000,794.1151616170812,2.0,402.4053803472766
35,2,2,2,centralistic,1000,794.1151616170812,2.0,404.93316749514037
35,2,2,3,centralistic,1000,794.1151616170812,2.0,407.2931345386054
35,2,2,4,centralistic,1000,794.1151616170812,2.0,409.4465087136781
35,2,2,5,centralistic,1000,794.1151616170812,2.0,411.36754881631055
35,2,2,6,centralistic,1000,794.1151616170812,2.0,413.0437350282822
35,2,2,7,centralistic,1000,794.1151616170812,2.0,414.47486839089567
35,2,2,8,centralistic,1000,794.1151616170812,2.0,415.6712610187376
35,2,2,9,centralistic,1000,794.1151616170812,2.0,416.6513010406516
35,2,2,10,centralistic,1000,794.1151616170812,2.0,417.43873559948935
35,2,2,11,centralistic,1000,794.1151616170812,2.0,418.0600177767901
