Id,Byuers,Goods,Iteration,Algorithm,Max Iteration,Sum RX,Envy Free
0,6,9,441.0,centralistic,1000000,3095.6783553390333,1.0
0,6,9,442.0,centralistic,1000000,3095.678353563236,1.0
0,6,9,443.0,centralistic,1000000,3095.678351833188,1.0
0,6,9,444.0,centralistic,1000000,3095.6783501477103,1.0
0,6,9,445.0,centralistic,1000000,3095.678348505654,1.0
0,6,9,446.0,centralistic,1000000,3095.678346905901,1.0
0,6,9,447.0,centralistic,1000000,3095.678345347361,1.0
0,6,9,448.0,centralistic,1000000,3095.678343828972,1.0
0,6,9,449.0,centralistic,1000000,3095.6783423497004,1.0
0,6,9,450.0,centralistic,1000000,3095.6783409085365,1.0
0,6,9,451.0,centralistic,1000000,3095.6783395045004,1.0
0,6,9,452.0,centralistic,1000000,3095.678338136634,1.0
0,6,9,453.0,centralistic,1000000,3095.6783368040064,1.0
0,6,9,454.0,centralistic,1000000,3095.6783355057096,1.0
0,6,9,455.0,centralistic,1000000,3095.678334240858,1.0
0,6,9,456.0,centralistic,1000000,3095.678333008591,1.0
0,6,9,457.0,centralistic,1000000,3095.6783318080675,1.0
0,6,9,458.0,centralistic,1000000,3095.6783306384723,1.0
0,6,9,459.0,centralistic,1000000,3095.6783294990064,1.0
0,6,9,460.0,centralistic,1000000,3095.6783283888935,1.0
0,6,9,461.0,centralistic,1000000,3095.678327307379,1.0
0,6,9,462.0,centralistic,1000000,3095.678326253724,1.0
0,6,9,463.0,centralistic,1000000,3095.678325227212,1.0
0,6,9,464.0,centralistic,1000000,3095.678324227143,1.0
0,6,9,465.0,centralistic,1000000,3095.678323252838,1.0
0,6,9,466.0,centralistic,1000000,3095.67832230363,1.0
0,6,9,467.0,centralistic,1000000,3095.6783213788735,1.0
0,6,9,468.0,centralistic,1000000,3095.6783204779395,1.0
0,6,9,469.0,centralistic,1000000,3095.6783196002125,1.0
0,6,9,470.0,centralistic,1000000,3095.6783187450974,1.0
0,6,9,471.0,centralistic,1000000,3095.6783179120084,1.0
0,6,9,472.0,centralistic,1000000,3095.678317100381,1.0
0,6,9,473.0,centralistic,1000000,3095.6783163096597,1.0
0,6,9,474.0,centralistic,1000000,3095.6783155393073,1.0
0,6,9,475.0,centralistic,1000000,3095.6783147887995,1.0
0,6,9,476.0,centralistic,1000000,3095.6783140576226,1.0
0,6,9,477.0,centralistic,1000000,3095.6783133452823,1.0
0,6,9,478.0,centralistic,1000000,3095.6783126512905,1.0
0,6,9,479.0,centralistic,1000000,3095.6783119751753,1.0
0,6,9,480.0,centralistic,1000000,3095.6783113164765,1.0
0,6,9,481.0,centralistic,1000000,3095.678310674745,1.0
0,6,9,482.0,centralistic,1000000,3095.6783100495436,1.0
0,6,9,483.0,centralistic,1000000,3095.6783094404464,1.0
0,6,9,484.0,centralistic,1000000,3095.6783088470397,1.0
0,6,9,485.0,centralistic,1000000,3095.678308268918,1.0
0,6,9,486.0,centralistic,1000000,3095.678307705688,1.0
0,6,9,487.0,centralistic,1000000,3095.6783071569653,1.0
0,6,9,488.0,centralistic,1000000,3095.678306622377,1.0
0,6,9,489.0,centralistic,1000000,3095.6783061015594,1.0
0,6,9,490.0,centralistic,1000000,3095.678305594158,1.0
0,6,9,491.0,centralistic,1000000,3095.678305099825,1.0
0,6,9,492.0,centralistic,1000000,3095.6783046182254,1.0
0,6,9,493.0,centralistic,1000000,3095.678304149031,1.0
0,6,9,494.0,centralistic,1000000,3095.6783036919223,1.0
0,6,9,495.0,centralistic,1000000,3095.6783032465873,1.0
0,6,9,496.0,centralistic,1000000,3095.6783028127234,1.0
0,6,9,497.0,centralistic,1000000,3095.6783023900352,1.0
0,6,9,498.0,centralistic,1000000,3095.6783019782342,1.0
0,6,9,499.0,centralistic,1000000,3095.6783015770397,1.0
0,6,9,500.0,centralistic,1000000,3095.67830118618,1.0
0,6,9,501.0,centralistic,1000000,3095.678300805388,1.0
0,6,9,502.0,centralistic,1000000,3095.6783004344034,1.0
0,6,9,503.0,centralistic,1000000,3095.6783000729743,1.0
0,6,9,504.0,centralistic,1000000,3095.6782997208556,1.0
0,6,9,505.0,centralistic,1000000,3095.6782993778065,1.0
0,6,9,506.0,centralistic,1000000,3095.6782990435927,1.0
0,6,9,507.0,centralistic,1000000,3095.6782987179868,1.0
0,6,9,508.0,centralistic,1000000,3095.678298400769,1.0
0,6,9,509.0,centralistic,1000000,3095.6782980917205,1.0
0,6,9,510.0,centralistic,1000000,3095.6782977906328,1.0
0,6,9,511.0,centralistic,1000000,3095.6782974973,1.0
0,6,9,512.0,centralistic,1000000,3095.6782972115225,1.0
0,6,9,513.0,centralistic,1000000,3095.678296933106,1.0
0,6,9,514.0,centralistic,1000000,3095.6782966618603,1.0
0,6,9,515.0,centralistic,1000000,3095.678296397601,1.0
0,6,9,516.0,centralistic,1000000,3095.6782961401486,1.0
0,6,9,517.0,centralistic,1000000,3095.6782958893264,1.0
0,6,9,518.0,centralistic,1000000,3095.678295644965,1.0
0,6,9,519.0,centralistic,1000000,3095.6782954068976,1.0
0,6,9,520.0,centralistic,1000000,3095.6782951749615,1.0
0,6,9,521.0,centralistic,1000000,3095.678294949,1.0
0,6,9,522.0,centralistic,1000000,3095.6782947288575,1.0
0,6,9,523.0,centralistic,1000000,3095.6782945143855,1.0
0,6,9,524.0,centralistic,1000000,3095.6782943054377,1.0
0,6,9,525.0,centralistic,1000000,3095.678294101871,1.0
0,6,9,526.0,centralistic,1000000,3095.678293903548,1.0
0,6,9,527.0,centralistic,1000000,3095.678293710332,1.0
0,6,9,528.0,centralistic,1000000,3095.6782935220936,1.0
0,6,9,529.0,centralistic,1000000,3095.678293338703,1.0
0,6,9,530.0,centralistic,1000000,3095.678293160035,1.0
0,6,9,531.0,centralistic,1000000,3095.6782929859696,1.0
0,6,9,532.0,centralistic,1000000,3095.6782928163875,1.0
0,6,9,533.0,centralistic,1000000,3095.6782926511733,1.0
0,6,9,534.0,centralistic,1000000,3095.678292490213,1.0
0,6,9,535.0,centralistic,1000000,3095.6782923333994,1.0
0,6,9,536.0,centralistic,1000000,3095.6782921806243,1.0
0,6,9,537.0,centralistic,1000000,3095.6782920317837,1.0
0,6,9,538.0,centralistic,1000000,3095.678291886777,1.0
0,6,9,539.0,centralistic,1000000,3095.678291745505,1.0
0,6,9,540.0,centralistic,1000000,3095.678291607871,1.0
0,6,9,541.0,centralistic,1000000,3095.678291473783,1.0
0,6,9,542.0,centralistic,1000000,3095.678291343147,1.0
0,6,9,543.0,centralistic,1000000,3095.678291215876,1.0
0,6,9,544.0,centralistic,1000000,3095.6782910918832,1.0
0,6,9,545.0,centralistic,1000000,3095.6782909710837,1.0
0,6,9,546.0,centralistic,1000000,3095.6782908533955,1.0
0,6,9,547.0,centralistic,1000000,3095.6782907387383,1.0
0,6,9,548.0,centralistic,1000000,3095.6782906270337,1.0
0,6,9,549.0,centralistic,1000000,3095.6782905182063,1.0
0,6,9,550.0,centralistic,1000000,3095.678290412182,1.0
0,6,9,551.0,centralistic,1000000,3095.678290308888,1.0
0,6,9,552.0,centralistic,1000000,3095.6782902082546,1.0
0,6,9,553.0,centralistic,1000000,3095.6782901102133,1.0
0,6,9,554.0,centralistic,1000000,3095.678290014697,1.0
0,6,9,555.0,centralistic,1000000,3095.6782899216387,1.0
0,6,9,556.0,centralistic,1000000,3095.678289830979,1.0
0,6,9,557.0,centralistic,1000000,3095.6782897426538,1.0
0,6,9,558.0,centralistic,1000000,3095.6782896566033,1.0
0,6,9,559.0,centralistic,1000000,3095.6782895727692,1.0
0,6,9,560.0,centralistic,1000000,3095.678289491094,1.0
0,6,9,561.0,centralistic,1000000,3095.678289411522,1.0
0,6,9,562.0,centralistic,1000000,3095.6782893339996,1.0
0,6,9,563.0,centralistic,1000000,3095.6782892584743,1.0
0,6,9,564.0,centralistic,1000000,3095.6782891848934,1.0
0,6,9,565.0,centralistic,1000000,3095.678289113207,1.0
0,6,9,566.0,centralistic,1000000,3095.678289043368,1.0
0,6,9,567.0,centralistic,1000000,3095.678288975327,1.0
0,6,9,568.0,centralistic,1000000,3095.678288909038,1.0
0,6,9,569.0,centralistic,1000000,3095.6782888444573,1.0
0,6,9,570.0,centralistic,1000000,3095.6782887815393,1.0
0,6,9,571.0,centralistic,1000000,3095.6782887202417,1.0
0,6,9,572.0,centralistic,1000000,3095.6782886605224,1.0
0,6,9,573.0,centralistic,1000000,3095.678288602341,1.0
0,6,9,574.0,centralistic,1000000,3095.6782885456587,1.0
0,6,9,575.0,centralistic,1000000,3095.6782884904355,1.0
0,6,9,576.0,centralistic,1000000,3095.678288436635,1.0
0,6,9,577.0,centralistic,1000000,3095.6782883842193,1.0
0,6,9,578.0,centralistic,1000000,3095.678288333155,1.0
0,6,9,579.0,centralistic,1000000,3095.6782882834045,1.0
0,6,9,580.0,centralistic,1000000,3095.678288234936,1.0
0,6,9,581.0,centralistic,1000000,3095.6782881877143,1.0
0,6,9,582.0,centralistic,1000000,3095.6782881417103,1.0
0,6,9,583.0,centralistic,1000000,3095.6782880968904,1.0
0,6,9,584.0,centralistic,1000000,3095.678288053225,1.0
0,6,9,585.0,centralistic,1000000,3095.6782880106844,1.0
0,6,9,586.0,centralistic,1000000,3095.6782879692396,1.0
0,6,9,587.0,centralistic,1000000,3095.678287928861,1.0
0,6,9,588.0,centralistic,1000000,3095.678287889523,1.0
0,6,9,589.0,centralistic,1000000,3095.6782878511976,1.0
0,6,9,590.0,centralistic,1000000,3095.6782878138597,1.0
0,6,9,591.0,centralistic,1000000,3095.678287777483,1.0
0,6,9,592.0,centralistic,1000000,3095.678287742043,1.0
0,6,9,593.0,centralistic,1000000,3095.678287707516,1.0
0,6,9,594.0,centralistic,1000000,3095.678287673878,1.0
0,6,9,595.0,centralistic,1000000,3095.6782876411066,1.0
0,6,9,596.0,centralistic,1000000,3095.6782876091793,1.0
0,6,9,597.0,centralistic,1000000,3095.678287578074,1.0
0,6,9,598.0,centralistic,1000000,3095.6782875477693,1.0
0,6,9,599.0,centralistic,1000000,3095.678287518246,1.0
0,6,9,600.0,centralistic,1000000,3095.6782874894825,1.0
0,6,9,601.0,centralistic,1000000,3095.678287461459,1.0
0,6,9,602.0,centralistic,1000000,3095.678287434158,1.0
0,6,9,603.0,centralistic,1000000,3095.67828740756,1.0
0,6,9,604.0,centralistic,1000000,3095.6782873816464,1.0
0,6,9,605.0,centralistic,1000000,3095.6782873564016,1.0
0,6,9,606.0,centralistic,1000000,3095.678287331805,1.0
0,6,9,607.0,centralistic,1000000,3095.6782873078437,1.0
0,6,9,608.0,centralistic,1000000,3095.6782872844983,1.0
0,6,9,609.0,centralistic,1000000,3095.678287261755,1.0
0,6,9,610.0,centralistic,1000000,3095.6782872395966,1.0
0,6,9,611.0,centralistic,1000000,3095.678287218009,1.0
0,6,9,612.0,centralistic,1000000,3095.678287196977,1.0
0,6,9,613.0,centralistic,1000000,3095.678287176487,1.0
0,6,9,614.0,centralistic,1000000,3095.678287156525,1.0
0,6,9,615.0,centralistic,1000000,3095.6782871370765,1.0
0,6,9,616.0,centralistic,1000000,3095.6782871181294,1.0
0,6,9,617.0,centralistic,1000000,3095.6782870996694,1.0
0,6,9,618.0,centralistic,1000000,3095.678287081686,1.0
0,6,9,619.0,centralistic,1000000,3095.678287064165,1.0
0,6,9,620.0,centralistic,1000000,3095.678287047095,1.0
0,6,9,621.0,centralistic,1000000,3095.6782870304646,1.0
0,6,9,622.0,centralistic,1000000,3095.6782870142633,1.0
0,6,9,623.0,centralistic,1000000,3095.6782869984786,1.0
0,6,9,624.0,centralistic,1000000,3095.6782869830995,1.0
0,6,9,625.0,centralistic,1000000,3095.6782869681174,1.0
0,6,9,626.0,centralistic,1000000,3095.678286953521,1.0
0,6,9,627.0,centralistic,1000000,3095.678286939301,1.0
0,6,9,628.0,centralistic,1000000,3095.678286925447,1.0
0,6,9,629.0,centralistic,1000000,3095.6782869119493,1.0
0,6,9,630.0,centralistic,1000000,3095.678286898799,1.0
0,6,9,631.0,centralistic,1000000,3095.6782868859887,1.0
0,6,9,632.0,centralistic,1000000,3095.6782868735067,1.0
0,6,9,633.0,centralistic,1000000,3095.6782868613473,1.0
0,6,9,634.0,centralistic,1000000,3095.6782868495006,1.0
0,6,9,635.0,centralistic,1000000,3095.6782868379587,1.0
0,6,9,636.0,centralistic,1000000,3095.678286826714,1.0
0,6,9,637.0,centralistic,1000000,3095.6782868157593,1.0
0,6,9,638.0,centralistic,1000000,3095.678286805087,1.0
0,6,9,639.0,centralistic,1000000,3095.6782867946895,1.0
0,6,9,640.0,centralistic,1000000,3095.678286784558,1.0
0,6,9,641.0,centralistic,1000000,3095.6782867746892,1.0
0,6,9,642.0,centralistic,1000000,3095.678286765074,1.0
0,6,9,643.0,centralistic,1000000,3095.6782867557063,1.0
0,6,9,644.0,centralistic,1000000,3095.678286746581,1.0
0,6,9,645.0,centralistic,1000000,3095.6782867376887,1.0
0,6,9,646.0,centralistic,1000000,3095.6782867290267,1.0
0,6,9,647.0,centralistic,1000000,3095.678286720587,1.0
0,6,9,648.0,centralistic,1000000,3095.678286712366,1.0
0,6,9,649.0,centralistic,1000000,3095.6782867043553,1.0
0,6,9,650.0,centralistic,1000000,3095.6782866965514,1.0
0,6,9,651.0,centralistic,1000000,3095.6782866889484,1.0
0,6,9,652.0,centralistic,1000000,3095.6782866815415,1.0
0,6,9,653.0,centralistic,1000000,3095.678286674325,1.0
0,6,9,654.0,centralistic,1000000,3095.678286667294,1.0
0,6,9,655.0,centralistic,1000000,3095.6782866604444,1.0
0,6,9,656.0,centralistic,1000000,3095.6782866537715,1.0
0,6,9,657.0,centralistic,1000000,3095.6782866472704,1.0
0,6,9,658.0,centralistic,1000000,3095.6782866409358,1.0
0,6,9,659.0,centralistic,1000000,3095.6782866347653,1.0
0,6,9,660.0,centralistic,1000000,3095.678286628754,1.0
0,6,9,661.0,centralistic,1000000,3095.678286622897,1.0
0,6,9,662.0,centralistic,1000000,3095.6782866171898,1.0
0,6,9,663.0,centralistic,1000000,3095.6782866116314,1.0
0,6,9,664.0,centralistic,1000000,3095.6782866062154,1.0
0,6,9,665.0,centralistic,1000000,3095.678286600938,1.0
0,6,9,666.0,centralistic,1000000,3095.6782865957975,1.0
0,6,9,667.0,centralistic,1000000,3095.678286590789,1.0
0,6,9,668.0,centralistic,1000000,3095.67828658591,1.0
0,6,9,669.0,centralistic,1000000,3095.6782865811556,1.0
0,6,9,670.0,centralistic,1000000,3095.678286576525,1.0
0,6,9,671.0,centralistic,1000000,3095.6782865720124,1.0
0,6,9,672.0,centralistic,1000000,3095.678286567617,1.0
0,6,9,673.0,centralistic,1000000,3095.678286563334,1.0
0,6,9,674.0,centralistic,1000000,3095.678286559162,1.0
0,6,9,675.0,centralistic,1000000,3095.6782865550963,1.0
0,6,9,676.0,centralistic,1000000,3095.678286551137,1.0
0,6,9,677.0,centralistic,1000000,3095.6782865472787,1.0
0,6,9,678.0,centralistic,1000000,3095.678286543519,1.0
0,6,9,679.0,centralistic,1000000,3095.6782865398573,1.0
0,6,9,680.0,centralistic,1000000,3095.6782865362893,1.0
0,6,9,681.0,centralistic,1000000,3095.6782865328137,1.0
0,6,9,682.0,centralistic,1000000,3095.6782865294263,1.0
0,6,9,683.0,centralistic,1000000,3095.6782865261275,1.0
0,6,9,684.0,centralistic,1000000,3095.6782865229134,1.0
0,6,9,685.0,centralistic,1000000,3095.6782865197815,1.0
0,6,9,686.0,centralistic,1000000,3095.6782865167306,1.0
0,6,9,687.0,centralistic,1000000,3095.6782865137584,1.0
0,6,9,688.0,centralistic,1000000,3095.6782865108626,1.0
0,6,9,689.0,centralistic,1000000,3095.6782865080413,1.0
0,6,9,690.0,centralistic,1000000,3095.678286505293,1.0
0,6,9,691.0,centralistic,1000000,3095.6782865026153,1.0
0,6,9,692.0,centralistic,1000000,3095.6782865000064,1.0
0,6,9,693.0,centralistic,1000000,3095.678286497465,1.0
0,6,9,694.0,centralistic,1000000,3095.6782864949887,1.0
0,6,9,695.0,centralistic,1000000,3095.6782864925763,1.0
0,6,9,696.0,centralistic,1000000,3095.6782864902257,1.0
0,6,9,697.0,centralistic,1000000,3095.678286487936,1.0
0,6,9,698.0,centralistic,1000000,3095.678286485705,1.0
0,6,9,699.0,centralistic,1000000,3095.6782864835322,1.0
0,6,9,700.0,centralistic,1000000,3095.6782864814136,1.0
0,6,9,701.0,centralistic,1000000,3095.6782864793518,1.0
0,6,9,702.0,centralistic,1000000,3095.678286477341,1.0
0,6,9,703.0,centralistic,1000000,3095.678286475383,1.0
